home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,home_city,destination,haversine_distance,vincenty_distance
39.717,-86.294,32.699,-117.215,indianapolis,san diego,2757.454334507355,2871655.29
39.717,-86.294,32.82,-97.362,indianapolis,fort worth,1218.3117206633613,1253241.43
39.717,-86.294,32.847,-96.852,indianapolis,dallas,1182.7936230700789,1215386.87
39.717,-86.294,33.535,-112.383,indianapolis,phoenix,2334.9176766222186,2422423.87
39.717,-86.294,33.942,-118.408,indianapolis,los angeles,2820.834500323046,2919095.8
39.717,-86.294,35.042,-89.977,indianapolis,memphis,607.8158117043798,612728.43
39.717,-86.294,35.214,-80.943,indianapolis,charlotte,678.3524434122759,688101.55
39.717,-86.294,35.393,-97.601,indianapolis,oklahoma city,1080.027330015195,1107240.08
39.717,-86.294,36.08,-115.152,indianapolis,las vegas,2501.1934003891542,2558721.78
39.717,-86.294,36.124,-86.678,indianapolis,nashville,400.8535016784497,400230.68
39.717,-86.294,36.776,-119.718,indianapolis,fresno,2877.466379259463,2926980.5
39.717,-86.294,37.362,-121.929,indianapolis,san jose,3059.1632930319456,3097381.27
39.717,-86.294,37.619,-122.375,indianapolis,san francisco,3094.887342646758,3127572.41
39.717,-86.294,38.228,-85.664,indianapolis,louisville,174.11020191196044,174082.46
39.717,-86.294,38.852,-77.037,indianapolis,washington,797.5907702384094,804063.21
39.717,-86.294,39.175,-76.668,indianapolis,baltimore,825.534513624271,830385.33
39.717,-86.294,39.858,-104.667,indianapolis,denver,1571.5592345857604,1571093.83
39.717,-86.294,39.872,-75.241,indianapolis,philadelphia,945.5432357975264,946234.68
39.717,-86.294,39.998,-82.892,indianapolis,columbus,292.65280652589485,292761.67
39.717,-86.294,40.64,-73.779,indianapolis,new york,1075.342584841418,1069915.67
39.717,-86.294,41.786,-87.752,indianapolis,chicago,261.67824813512186,260662.51
39.717,-86.294,42.364,-71.005,indianapolis,boston,1340.4117691119848,1316761.65
39.717,-86.294,42.409,-83.01,indianapolis,detroit,410.4780897521724,406839.79
39.717,-86.294,42.947,-87.896,indianapolis,milwaukee,384.3947661238592,382951.28
39.717,-86.294,43.862,-79.37,indianapolis,toronto,750.4280058090304,736568.7
39.717,-86.294,45.323,-75.669,indianapolis,ottawa,1102.0072288269048,1070948.76
39.717,-86.294,45.517,-73.417,indianapolis,montreal,1276.3123608217368,1235221.3
39.717,-86.294,46.788,-71.398,indianapolis,quebec,1497.1452828148872,1438641.86
39.717,-86.294,47.53,-122.302,indianapolis,seattle,3200.015320383785,3002814.71
39.717,-86.294,49.195,-123.182,indianapolis,vancouver,3326.4579527658307,3082878.51
39.717,-86.294,50.056,-97.032,indianapolis,winnipeg,1471.4290879496848,1425112.61
39.717,-86.294,51.114,-114.02,indianapolis,calgary,2688.8125796577187,2490747.37
39.717,-86.294,53.667,-113.467,indianapolis,edmonton,2794.2169307492745,2566753.21
39.814,-82.928,29.529,-98.279,columbus,san antonio,1739.805564586807,1806784.37
39.814,-82.928,29.607,-95.159,columbus,houston,1542.521122311142,1589946.43
39.814,-82.928,30.194,-97.67,columbus,austin,1652.1434465553614,1713509.38
39.814,-82.928,30.494,-81.688,columbus,jacksonville,1041.688848269962,1040121.12
39.814,-82.928,31.849,-106.38,columbus,el paso,2190.124958581604,2287127.35
39.814,-82.928,32.166,-110.883,columbus,tucson,2534.597136426475,2646930.59
39.814,-82.928,32.699,-117.215,columbus,san diego,3033.486663553091,3159949.34
39.814,-82.928,32.82,-97.362,columbus,fort worth,1457.612867495688,1507922.23
39.814,-82.928,33.535,-112.383,columbus,phoenix,2610.878643360972,2710033.52
39.814,-82.928,33.942,-118.408,columbus,los angeles,3099.9443053369064,3207674.57
39.814,-82.928,34.785,135.438,columbus,osaka,18659.39063644272,10857414.84
39.814,-82.928,35.042,-89.977,columbus,memphis,802.5083671026093,817900.7
39.814,-82.928,35.214,-80.943,columbus,charlotte,538.8415493788003,539818.3
39.814,-82.928,35.393,-97.601,columbus,oklahoma city,1346.2046957306377,1383398.93
39.814,-82.928,35.765,140.386,columbus,tokyo,19078.93985566548,10536466.47
39.814,-82.928,36.124,-86.678,columbus,nashville,520.5064279939734,525554.91
39.814,-82.928,36.776,-119.718,columbus,fresno,3160.4005185548544,3213279.03
39.814,-82.928,36.901,30.792,columbus,antalya,9718.416906984892,9150943.34
39.814,-82.928,37.362,-121.929,columbus,san jose,3342.279951038539,3382028.68
39.814,-82.928,37.619,-122.375,columbus,san francisco,3378.063308748596,3411610.5
39.814,-82.928,39.175,-76.668,columbus,baltimore,539.3773092883036,543023.89
39.814,-82.928,39.717,-86.294,columbus,indianapolis,287.69800312591366,288600.49
39.814,-82.928,39.872,-75.241,columbus,philadelphia,656.5913728410698,657752.15
39.814,-82.928,40.64,-73.779,columbus,new york,786.8103139993513,783693.99
39.814,-82.928,40.886,14.291,columbus,naples,8304.495057049211,7775032.61
39.814,-82.928,41.786,-87.752,columbus,chicago,466.7368811162734,462154.1
39.814,-82.928,42.364,-71.005,columbus,boston,1057.0980654094749,1040036.38
39.814,-82.928,42.409,-83.01,columbus,detroit,288.62303951352857,288272.8
39.814,-82.928,42.947,-87.896,columbus,milwaukee,549.004049171371,541831.05
39.814,-82.928,43.173,-79.935,columbus,hamilton,452.5959301340415,448969.68
39.814,-82.928,43.862,-79.37,columbus,toronto,543.0833029220793,537914.83
39.814,-82.928,45.323,-75.669,columbus,ottawa,871.5598552380904,853561.24
39.814,-82.928,45.517,-73.417,columbus,montreal,1030.542272513503,1003447.02
39.814,-82.928,47.53,-122.302,columbus,seattle,3470.7108967991376,3250944.98
39.814,-82.928,48.969,2.441,columbus,paris,7362.224098896077,6512991.01
39.814,-82.928,49.195,-123.182,columbus,vancouver,3592.9044852021307,3321768.86
39.814,-82.928,50.056,-97.032,columbus,winnipeg,1657.726432117334,1587020.08
39.814,-82.928,51.114,-114.02,columbus,calgary,2937.852773330883,2708699.05
39.814,-82.928,53.667,-113.467,columbus,edmonton,3029.233767915217,2762785.65
39.858,-104.667,29.529,-98.279,denver,san antonio,1271.34528583477,1285769.16
39.858,-104.667,29.607,-95.159,denver,houston,1399.2200842802897,1430383.39
39.858,-104.667,30.194,-97.67,denver,austin,1229.3639427441644,1246860.65
39.858,-104.667,30.494,-81.688,denver,jacksonville,2220.6362291007968,2327392.98
39.858,-104.667,30.578,103.947,denver,chengdu,17836.53706109372,11667498.22
39.858,-104.667,31.849,-106.38,denver,el paso,902.444687346788,901968.62
39.858,-104.667,32.166,-110.883,denver,tucson,1006.4824613264304,1020370.28
39.858,-104.667,32.699,-117.215,denver,san diego,1334.4660015420309,1376930.2
39.858,-104.667,32.82,-97.362,denver,fort worth,1000.5928072564736,1019015.25
39.858,-104.667,32.847,-96.852,denver,dallas,1026.0013227426864,1046636.34
39.858,-104.667,33.535,-112.383,denver,phoenix,963.3580296350058,982986.89
39.858,-104.667,33.942,-118.408,denver,los angeles,1344.7576837194806,1387356.01
39.858,-104.667,35.042,-89.977,denver,memphis,1363.452157536393,1403242.06
39.858,-104.667,35.214,-80.943,denver,charlotte,2089.808108752205,2152212.48
39.858,-104.667,35.393,-97.601,denver,oklahoma city,781.1816548657664,796203.81
39.858,-104.667,36.08,-115.152,denver,las vegas,988.6514790502011,1011381.81
39.858,-104.667,36.124,-86.678,denver,nashville,1590.6281993272692,1630499.55
39.858,-104.667,36.776,-119.718,denver,fresno,1329.6278061198063,1358132.0
39.858,-104.667,37.362,-121.929,denver,san jose,1499.3420761411296,1526306.0
39.858,-104.667,38.228,-85.664,denver,louisville,1632.1332093096337,1651930.03
39.858,-104.667,38.852,-77.037,denver,washington,2361.0651600588803,2374617.68
39.858,-104.667,39.175,-76.668,denver,baltimore,2391.1170399336925,2399047.81
39.858,-104.667,39.717,-86.294,denver,indianapolis,1568.3425941412577,1571093.83
39.858,-104.667,39.872,-75.241,denver,philadelphia,2511.7156771344617,2506209.42
39.858,-104.667,39.998,-82.892,denver,columbus,1858.713944178361,1856815.66
39.858,-104.667,40.64,-73.779,denver,new york,2637.9405362685484,2615923.77
39.858,-104.667,41.786,-87.752,denver,chicago,1459.6418761480822,1440525.18
39.858,-104.667,42.364,-71.005,denver,boston,2886.766753160367,2822513.34
39.858,-104.667,42.409,-83.01,denver,detroit,1870.2113361286356,1835218.22
39.858,-104.667,42.947,-87.896,denver,milwaukee,1472.149774642533,1441077.29
39.858,-104.667,43.862,-79.37,denver,toronto,2204.695141365308,2138090.27
39.858,-104.667,45.517,-73.417,denver,montreal,2740.6166911505456,2619064.36
39.858,-104.667,47.53,-122.302,denver,seattle,1730.1831767797971,1651917.9
39.858,-104.667,49.195,-123.182,denver,vancouver,1890.882430298926,1792962.74
39.858,-104.667,50.056,-97.032,denver,winnipeg,1307.852616802178,1281887.03
39.858,-104.667,52.309,4.764,denver,amsterdam,9442.740940096171,7743444.53
39.872,-75.241,1.417,103.867,philadelphia,singapore,15871.79564749533,15431037.42
39.872,-75.241,28.566,77.103,philadelphia,delhi,13061.61091618985,11907645.57
39.872,-75.241,29.529,-98.279,philadelphia,san antonio,2277.7081003371936,2392170.24
39.872,-75.241,29.607,-95.159,philadelphia,houston,2047.440950750939,2142677.53
39.872,-75.241,30.194,-97.67,philadelphia,austin,2195.835401283922,2301999.38
39.872,-75.241,30.494,-81.688,philadelphia,jacksonville,1178.9864914660968,1193859.95
39.872,-75.241,32.166,-110.883,philadelphia,tucson,3160.053307110745,3300830.35
39.872,-75.241,32.82,-97.362,philadelphia,fort worth,2044.1647053287088,2127242.27
39.872,-75.241,32.847,-96.852,philadelphia,dallas,2002.8676196097288,2083672.67
39.872,-75.241,33.535,-112.383,philadelphia,phoenix,3247.055235071956,3367257.55
39.872,-75.241,33.942,-118.408,philadelphia,los angeles,3742.3966413131566,3864838.49
39.872,-75.241,35.214,-80.943,philadelphia,charlotte,710.6546243289919,721617.85
39.872,-75.241,36.08,-115.152,philadelphia,las vegas,3431.986475782537,3502563.52
39.872,-75.241,36.124,-86.678,philadelphia,nashville,1061.275061555693,1086246.14
39.872,-75.241,36.776,-119.718,philadelphia,fresno,3811.2275586875817,3864335.1
39.872,-75.241,37.362,-121.929,philadelphia,san jose,3994.0973534715727,4029306.41
39.872,-75.241,37.619,-122.375,philadelphia,san francisco,4030.189552274826,4057539.92
39.872,-75.241,38.228,-85.664,philadelphia,louisville,908.0831927498384,919969.97
39.872,-75.241,39.175,-76.668,philadelphia,baltimore,144.34830066282686,145061.24
39.872,-75.241,39.717,-86.294,philadelphia,indianapolis,943.4159383399298,946234.68
39.872,-75.241,39.858,-104.667,philadelphia,denver,2511.2033012156485,2506209.42
39.872,-75.241,40.64,-73.779,philadelphia,new york,151.1912589647484,150802.17
39.872,-75.241,41.786,-87.752,philadelphia,chicago,1088.6871395947355,1075485.9
39.872,-75.241,42.364,-71.005,philadelphia,boston,455.4750658253033,450628.99
39.872,-75.241,42.409,-83.01,philadelphia,detroit,720.5189645778294,710148.09
39.872,-75.241,42.947,-87.896,philadelphia,milwaukee,1132.802984211094,1110560.53
39.872,-75.241,43.862,-79.37,philadelphia,toronto,566.5564944314011,560116.22
39.872,-75.241,45.517,-73.417,philadelphia,montreal,646.6810703542362,644601.23
39.872,-75.241,46.788,-71.398,philadelphia,quebec,836.0044713038868,828899.31
39.872,-75.241,47.53,-122.302,philadelphia,seattle,4105.439542179271,3826071.5
39.872,-75.241,49.195,-123.182,philadelphia,vancouver,4220.549998360176,3878412.16
39.872,-75.241,50.056,-97.032,philadelphia,winnipeg,2177.2641751091023,2046361.81
39.872,-75.241,51.114,-114.02,philadelphia,calgary,3537.586398563532,3232298.28
39.872,-75.241,53.667,-113.467,philadelphia,edmonton,3604.80743444764,3244380.72
39.872,-75.241,55.95,-3.373,philadelphia,edinburgh,6388.418011909174,5387563.94
39.998,-82.892,29.529,-98.279,columbus,san antonio,1752.9851074698554,1820933.45
39.998,-82.892,29.607,-95.159,columbus,houston,1557.8133489626132,1605874.69
39.998,-82.892,30.494,-81.688,columbus,jacksonville,1061.7149291608268,1060076.58
39.998,-82.892,31.849,-106.38,columbus,el paso,2196.377755755256,2295588.48
39.998,-82.892,32.166,-110.883,columbus,tucson,2538.40025707849,2653541.81
39.998,-82.892,32.699,-117.215,columbus,san diego,3034.2739020542385,3164355.23
39.998,-82.892,32.82,-97.362,columbus,fort worth,1468.429041320076,1519871.51
39.998,-82.892,32.847,-96.852,columbus,dallas,1430.486837312607,1479499.52
39.998,-82.892,33.535,-112.383,columbus,phoenix,2612.885541727196,2715144.07
39.998,-82.892,33.942,-118.408,columbus,los angeles,3099.3785394404345,3210946.39
39.998,-82.892,35.214,-80.943,columbus,charlotte,557.2393041417007,558121.98
39.998,-82.892,35.393,-97.601,columbus,oklahoma city,1353.537003795465,1392155.33
39.998,-82.892,36.08,-115.152,columbus,las vegas,2782.309497519248,2849313.18
39.998,-82.892,37.619,-122.375,columbus,san francisco,3373.652869972838,3411600.5
39.998,-82.892,38.781,-9.136,columbus,lisbon,6284.188698416998,6161398.15
39.998,-82.892,38.852,-77.037,columbus,washington,514.7648088147954,519846.05
39.998,-82.892,39.717,-86.294,columbus,indianapolis,291.4708481913139,292761.67
39.998,-82.892,39.858,-104.667,columbus,denver,1854.917547651754,1856815.66
39.998,-82.892,40.64,-73.779,columbus,new york,779.5447446614537,777480.94
39.998,-82.892,41.786,-87.752,columbus,chicago,459.24972778229545,455061.93
39.998,-82.892,42.409,-83.01,columbus,detroit,268.2674639415013,267943.29
39.998,-82.892,43.173,-79.935,columbus,hamilton,433.6762024863386,430220.28
39.998,-82.892,43.862,-79.37,columbus,toronto,524.0199682134073,519045.79
39.998,-82.892,45.323,-75.669,columbus,ottawa,853.8906079963895,836364.57
39.998,-82.892,45.517,-73.417,columbus,montreal,1013.9009534303636,987520.38
39.998,-82.892,45.589,-122.597,columbus,portland,3438.835211310976,3272532.37
39.998,-82.892,46.788,-71.398,columbus,quebec,1236.3700858719678,1196310.68
39.998,-82.892,47.53,-122.302,columbus,seattle,3459.935125426544,3243973.7
39.998,-82.892,49.195,-123.182,columbus,vancouver,3581.120794747532,3313674.55
39.998,-82.892,50.056,-97.032,columbus,winnipeg,1643.6188956026751,1573293.86
39.998,-82.892,50.101,14.26,columbus,prague,8351.559789501502,7181245.9
39.998,-82.892,51.114,-114.02,columbus,calgary,2925.48566536429,2698609.24
39.998,-82.892,53.667,-113.467,columbus,edmonton,3015.4887144437685,2750838.15
40.082,-75.011,13.912,100.607,philadelphia,bangkok,15221.90554993302,14009645.5
40.082,-75.011,29.529,-98.279,philadelphia,san antonio,2301.2206968548253,2419025.34
40.082,-75.011,29.607,-95.159,philadelphia,houston,2072.4051232308097,2170564.24
40.082,-75.011,30.194,-97.67,philadelphia,austin,2219.258930888794,2328681.16
40.082,-75.011,31.849,-106.38,philadelphia,el paso,2821.440970812725,2955538.54
40.082,-75.011,32.166,-110.883,philadelphia,tucson,3176.299052953593,3321978.81
40.082,-75.011,32.699,-117.215,philadelphia,san diego,3683.270043000407,3836768.32
40.082,-75.011,32.82,-97.362,philadelphia,fort worth,2065.908385986598,2152188.76
40.082,-75.011,32.847,-96.852,philadelphia,dallas,2024.8465582409824,2108786.24
40.082,-75.011,33.535,-112.383,philadelphia,phoenix,3261.7972657295163,3387017.93
40.082,-75.011,33.942,-118.408,philadelphia,los angeles,3754.709897244489,3882789.67
40.082,-75.011,35.214,-80.943,philadelphia,charlotte,740.0538982575266,751948.87
40.082,-75.011,35.393,-97.601,philadelphia,oklahoma city,1991.3700377217365,2051849.81
40.082,-75.011,36.08,-115.152,philadelphia,las vegas,3443.9759717622364,3519698.65
40.082,-75.011,36.124,-86.678,philadelphia,nashville,1085.7896775105112,1112475.38
40.082,-75.011,36.776,-119.718,philadelphia,fresno,3821.2946758100247,3879935.35
40.082,-75.011,37.362,-121.929,philadelphia,san jose,4003.120940608312,4044008.4
40.082,-75.011,37.619,-122.375,philadelphia,san francisco,4038.920035405317,4071960.45
40.082,-75.011,38.228,-85.664,philadelphia,louisville,929.4821968502762,942903.62
40.082,-75.011,39.175,-76.668,philadelphia,baltimore,173.33271415205508,174290.94
40.082,-75.011,39.717,-86.294,philadelphia,indianapolis,960.7903012934652,965113.29
40.082,-75.011,39.858,-104.667,philadelphia,denver,2523.19002951603,2521825.35
40.082,-75.011,39.998,-82.892,philadelphia,columbus,670.563154417647,672440.97
40.082,-75.011,40.64,-73.779,philadelphia,new york,121.8023872876471,121614.88
40.082,-75.011,41.786,-87.752,philadelphia,chicago,1100.4101118579067,1088529.09
40.082,-75.011,42.364,-71.005,philadelphia,boston,424.9013302770409,420705.91
40.082,-75.011,42.409,-83.01,philadelphia,detroit,728.0638254137252,718211.55
40.082,-75.011,43.173,-79.935,philadelphia,hamilton,541.8654579919228,534830.63
40.082,-75.011,43.862,-79.37,philadelphia,toronto,560.5206042916766,553740.65
40.082,-75.011,45.323,-75.669,philadelphia,ottawa,585.4295131069337,584691.63
40.082,-75.011,45.517,-73.417,philadelphia,montreal,619.3472214157106,617651.63
40.082,-75.011,45.589,-122.597,philadelphia,portland,4094.5560241591847,3880206.17
40.082,-75.011,46.788,-71.398,philadelphia,quebec,806.5143627227166,800178.84
40.082,-75.011,47.53,-122.302,philadelphia,seattle,4107.758684458684,3832163.15
40.082,-75.011,49.195,-123.182,philadelphia,vancouver,4221.687392871892,3882934.9
40.082,-75.011,50.056,-97.032,philadelphia,winnipeg,2177.130300431425,2046189.16
40.082,-75.011,50.902,4.499,philadelphia,brussels,6870.686431733457,6022450.5
40.082,-75.011,51.114,-114.02,philadelphia,calgary,3538.233611637135,3234714.41
40.082,-75.011,53.667,-113.467,philadelphia,edmonton,3603.6118294425664,3243983.36
40.64,-73.779,-25.986,28.14,new york,johannesburg,11350.480401929057,12806616.39
40.64,-73.779,-8.748,115.167,new york,denpasar,16861.890356962656,16362964.4
40.64,-73.779,1.417,103.867,new york,singapore,15610.743614458115,15340595.27
40.64,-73.779,25.255,55.364,new york,dubai,11030.110478439852,11021602.09
40.64,-73.779,28.566,77.103,new york,delhi,12801.50340577716,11776829.74
40.64,-73.779,29.529,-98.279,new york,san antonio,2408.2609906561474,2539106.88
40.64,-73.779,29.607,-95.159,new york,houston,2181.571451323862,2291754.81
40.64,-73.779,30.194,-97.67,new york,austin,2326.5165584768883,2448538.47
40.64,-73.779,30.494,-81.688,new york,jacksonville,1310.733135050769,1333272.62
40.64,-73.779,31.849,-106.38,new york,el paso,2919.271015771405,3067858.99
40.64,-73.779,32.166,-110.883,new york,tucson,3269.423900210903,3430618.99
40.64,-73.779,32.699,-117.215,new york,san diego,3769.843276388704,3940042.86
40.64,-73.779,32.82,-97.362,new york,fort worth,2171.5337603216926,2269278.99
40.64,-73.779,32.847,-96.852,new york,dallas,2130.9490399258134,2226184.52
40.64,-73.779,33.535,-112.383,new york,phoenix,3351.7084046552595,3492146.4
40.64,-73.779,33.942,-118.408,new york,los angeles,3838.584440912769,3982953.27
40.64,-73.779,34.185,-79.724,new york,florence,875.6483762168791,888448.37
40.64,-73.779,35.042,-89.977,new york,memphis,1501.7960582488386,1552170.91
40.64,-73.779,35.214,-80.943,new york,charlotte,854.0376453969623,870862.51
40.64,-73.779,35.393,-97.601,new york,oklahoma city,2092.976793096388,2163869.37
40.64,-73.779,36.08,-115.152,new york,las vegas,3527.5425530676016,3617684.73
40.64,-73.779,36.124,-86.678,new york,nashville,1198.6228290517067,1231893.57
40.64,-73.779,36.776,-119.718,new york,fresno,3899.9156856722752,3973398.35
40.64,-73.779,36.901,30.792,new york,antalya,8833.136830561996,8494021.3
40.64,-73.779,37.362,-121.929,new york,san jose,4079.050994804372,4134757.96
40.64,-73.779,37.619,-122.375,new york,san francisco,4114.102150708948,4161855.42
40.64,-73.779,38.228,-85.664,new york,louisville,1038.0589018437752,1056757.07
40.64,-73.779,38.852,-77.037,new york,washington,339.25505202177374,342575.97
40.64,-73.779,39.175,-76.668,new york,baltimore,293.18110814727305,295753.54
40.64,-73.779,39.717,-86.294,new york,indianapolis,1060.9488580245406,1069915.67
40.64,-73.779,39.858,-104.667,new york,denver,2607.675176077312,2615923.77
40.64,-73.779,39.872,-75.241,new york,philadelphia,150.03156790156987,150802.17
40.64,-73.779,39.998,-82.892,new york,columbus,772.2305636995219,777480.94
40.64,-73.779,40.977,28.821,new york,istanbul,8657.1226050312,8072364.18
40.64,-73.779,41.786,-87.752,new york,chicago,1185.860431528451,1177398.12
40.64,-73.779,42.364,-71.005,new york,boston,302.5394020342307,300479.24
40.64,-73.779,42.409,-83.01,new york,detroit,803.3330348415146,794663.9
40.64,-73.779,42.947,-87.896,new york,milwaukee,1218.4523030987011,1199474.52
40.64,-73.779,43.036,-81.154,new york,london,676.9079352240523,667569.46
40.64,-73.779,43.173,-79.935,new york,hamilton,590.8664981342773,582913.74
40.64,-73.779,43.862,-79.37,new york,toronto,592.3629256761633,583695.61
40.64,-73.779,45.323,-75.669,new york,ottawa,544.5756469033765,542560.42
40.64,-73.779,45.517,-73.417,new york,montreal,543.1331755162345,542606.66
40.64,-73.779,45.589,-122.597,new york,portland,4155.69193589221,3949068.25
40.64,-73.779,46.788,-71.398,new york,quebec,712.5059734992624,709428.66
40.64,-73.779,47.53,-122.302,new york,seattle,4165.265628359745,3895125.92
40.64,-73.779,49.195,-123.182,new york,vancouver,4275.615041427987,3940390.79
40.64,-73.779,50.056,-97.032,new york,winnipeg,2223.87443774903,2088583.23
40.64,-73.779,50.902,4.499,new york,brussels,6702.6693406432505,5902327.88
40.64,-73.779,51.114,-114.02,new york,calgary,3589.574016700471,3285074.85
40.64,-73.779,52.166,20.967,new york,warsaw,8096.420756875273,6866440.28
40.64,-73.779,52.309,4.764,new york,amsterdam,6753.009148050403,5863323.18
40.64,-73.779,53.421,-6.27,new york,dublin,5870.780465567941,5116575.27
40.64,-73.779,53.63,9.988,new york,hamburg,7214.046238880237,6134611.14
40.64,-73.779,53.667,-113.467,new york,edmonton,3648.578784751596,3283982.28
40.692,-74.169,29.529,-98.279,newark,san antonio,2381.727148500441,2510584.27
40.692,-74.169,29.607,-95.159,newark,houston,2156.604602175762,2264620.99
40.692,-74.169,30.494,-81.688,newark,jacksonville,1299.090546727154,1319563.37
40.692,-74.169,32.699,-117.215,newark,san diego,3736.480539961507,3906962.35
40.692,-74.169,32.82,-97.362,newark,fort worth,2142.382771415992,2238982.35
40.692,-74.169,32.847,-96.852,newark,dallas,2101.9623608729858,2196025.58
40.692,-74.169,33.535,-112.383,newark,phoenix,3318.679045338322,3459238.97
40.692,-74.169,33.942,-118.408,newark,los angeles,3804.592085416096,3949669.12
40.692,-74.169,35.214,-80.943,newark,charlotte,834.9739738949415,850432.61
40.692,-74.169,36.08,-115.152,newark,las vegas,3493.158541609773,3584308.33
40.692,-74.169,36.776,-119.718,newark,fresno,3864.881588071476,3939923.97
40.692,-74.169,37.362,-121.929,newark,san jose,4043.674650075302,4101283.23
40.692,-74.169,37.558,126.791,newark,seoul,16946.695962100737,11081080.42
40.692,-74.169,37.619,-122.375,newark,san francisco,4078.627501881341,4128388.48
40.692,-74.169,38.228,-85.664,newark,louisville,1007.134152640728,1025547.07
40.692,-74.169,38.781,-9.136,newark,lisbon,5487.104631678903,5446789.6
40.692,-74.169,38.852,-77.037,newark,washington,316.7426025263329,319523.03
40.692,-74.169,39.717,-86.294,newark,indianapolis,1028.0016306950863,1037127.44
40.692,-74.169,39.872,-75.241,newark,philadelphia,128.38145401476308,128845.04
40.692,-74.169,40.64,-73.779,newark,new york,33.38571681498272,33479.51
40.692,-74.169,41.786,-87.752,newark,chicago,1151.6368166082048,1143921.37
40.692,-74.169,42.364,-71.005,newark,boston,325.1508771226597,322787.45
40.692,-74.169,43.173,-79.935,newark,hamilton,558.9532569993448,551748.36
40.692,-74.169,43.862,-79.37,newark,toronto,562.6008477392742,554830.15
40.692,-74.169,45.323,-75.669,newark,ottawa,530.2237735550393,528779.14
40.692,-74.169,45.505,12.352,newark,venice,7314.264971256894,6709077.19
40.692,-74.169,45.517,-73.417,newark,montreal,540.2251225109211,539509.07
40.692,-74.169,46.788,-71.398,newark,quebec,716.9469881748098,713017.62
40.692,-74.169,47.53,-122.302,newark,seattle,4128.746010437307,3863271.86
40.692,-74.169,50.056,-97.032,newark,winnipeg,2190.8222387859223,2059023.49
40.692,-74.169,51.114,-114.02,newark,calgary,3554.097984399769,3254604.2
40.692,-74.169,55.95,-3.373,newark,edinburgh,6205.2942531183735,5258731.15
40.777,-73.872,1.417,103.867,new york,singapore,15592.959103455689,15325876.41
40.777,-73.872,22.309,113.914,new york,hong kong,15944.969651515226,12974083.35
40.777,-73.872,23.184,113.266,new york,guangzhou,15878.582740599071,12885037.94
40.777,-73.872,27.184,33.798,new york,hurghada,9191.282073405726,9426966.23
40.777,-73.872,29.529,-98.279,new york,san antonio,2405.7844950820977,2537383.08
40.777,-73.872,29.607,-95.159,new york,houston,2180.6802248198715,2291300.65
40.777,-73.872,30.194,-97.67,new york,austin,2323.82639604302,2446632.31
40.777,-73.872,30.494,-81.688,new york,jacksonville,1319.2520773198364,1341351.25
40.777,-73.872,30.578,103.947,new york,chengdu,15015.820162135406,12100758.18
40.777,-73.872,31.198,121.336,new york,shanghai,16471.61859794912,11883748.48
40.777,-73.872,31.849,-106.38,new york,el paso,2911.7277888787594,3062267.03
40.777,-73.872,32.166,-110.883,new york,tucson,3260.20883963752,3423864.17
40.777,-73.872,32.699,-117.215,new york,san diego,3758.521739955009,3931890.3
40.777,-73.872,32.82,-97.362,new york,fort worth,2166.79177993241,2265680.03
40.777,-73.872,32.847,-96.852,new york,dallas,2126.416736019006,2222745.15
40.777,-73.872,33.535,-112.383,new york,phoenix,3341.2338142448084,3484459.42
40.777,-73.872,33.942,-118.408,new york,los angeles,3826.3093349493297,3974111.75
40.777,-73.872,35.042,-89.977,new york,memphis,1498.538588496355,1549616.39
40.777,-73.872,35.214,-80.943,new york,charlotte,858.5491199030841,875211.99
40.777,-73.872,35.393,-97.601,new york,oklahoma city,2085.8133127113406,2158250.68
40.777,-73.872,36.08,-115.152,new york,las vegas,3514.926028327819,3608416.96
40.777,-73.872,36.124,-86.678,new york,nashville,1195.999226775173,1229796.71
40.777,-73.872,36.263,120.375,new york,qingdao,16363.9268636844,11350797.95
40.777,-73.872,36.776,-119.718,new york,fresno,3885.9309585404,3963270.05
40.777,-73.872,37.362,-121.929,new york,san jose,4064.331784974926,4124160.69
40.777,-73.872,37.619,-122.375,new york,san francisco,4099.1770430250735,4151117.57
40.777,-73.872,38.228,-85.664,new york,louisville,1032.583250179734,1052032.6
40.777,-73.872,38.852,-77.037,new york,washington,341.81491512337976,345101.99
40.777,-73.872,38.966,121.538,new york,dalian,16455.388252489083,11036461.93
40.777,-73.872,39.175,-76.668,new york,baltimore,295.2242583833313,297776.32
40.777,-73.872,39.717,-86.294,new york,indianapolis,1052.5921453500976,1062555.94
40.777,-73.872,39.858,-104.667,new york,denver,2595.0515252473374,2605999.44
40.777,-73.872,39.872,-75.241,new york,philadelphia,153.0161236663665,153735.34
40.777,-73.872,39.998,-82.892,new york,columbus,764.4363392511209,770401.44
40.777,-73.872,41.297,2.078,new york,barcelona,6395.4978375798,6165795.33
40.777,-73.872,41.786,-87.752,new york,chicago,1174.113445520385,1166915.44
40.777,-73.872,42.364,-71.005,new york,boston,299.0263213424204,297035.72
40.777,-73.872,42.409,-83.01,new york,detroit,790.55717212861,782728.78
40.777,-73.872,42.947,-87.896,new york,milwaukee,1205.2644494449175,1187585.21
40.777,-73.872,43.036,-81.154,new york,london,662.6201991969133,653937.7
40.777,-73.872,43.173,-79.935,new york,hamilton,575.8558717491519,568437.08
40.777,-73.872,43.862,-79.37,new york,toronto,576.1819985601524,567979.19
